CMOR Dimensions,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CMOR table(s),CMOR dimension,output dimension name,description,standard name,long name,axis,units,index axis?,coords_attrib,bounds?,stored direction,valid_min,valid_max,type,positive,value,bounds _values,requested,bounds_ requested,tol_on_requests: variance from requested values that is tolerated,grid?
fx Amon Lmon LImon OImon aero day 6hrLev 6hrPlev 3hr Oclim Oyr Omon cfMon cfOff cfDay cf3hr,longitude,lon,,longitude,longitude,X,degrees_east,,,yes,increasing,0,360,double,,,,,,,
fx Amon Lmon LImon OImon aero day 6hrLev 6hrPlev 3hr Oclim Oyr Omon cfMon cfOff cfDay cf3hr,latitude,lat,,latitude,latitude,Y,degrees_north,,,yes,increasing,-90,90,double,,,,,,,
Amon,plevs,plev,There are 17 mandatory levels and up to 6 additional levels requested of models with sufficient resolution in the stratosphere.,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,100000. 92500. 85000. 70000. 60000. 50000. 40000. 30000. 25000. 20000. 15000. 10000. 7000. 5000. 3000. 2000. 1000.,,0.001,
day,plev8,plev,,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,100000. 85000. 70000. 50000. 25000. 10000. 5000. 1000.,,0.001,
6hrPlev,plev3,plev,,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,,,85000. 50000. 25000.,,0.001,
cfMon cfDay,plev7,plev,7 pressure layers defined by ISCCP simulator,air_pressure,pressure,Z,Pa,,,yes,decreasing,,,double,down,,,90000. 74000. 62000. 50000. 37500. 24500. 9000.,100000. 80000. 80000. 68000. 68000. 56000. 56000. 44000. 44000. 31000. 31000. 18000. 18000. 0.,0.001,
cfDay,p500,plev,500 hPa,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,50000.,,,,,
cfDay,p700,plev,700 hPa,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,70000.,,,,,
cfMon cfOff cf3hr,p220,plev,pressure layer of high-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,22000.,44000. 0.0,,,,
cfMon cfOff cf3hr,p560,plev,pressure layer of mid-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,56000.,68000. 44000.,,,,
cfMon cfOff cf3hr,p840,plev,pressure layer of low-level cloud in ISCCP simulator,air_pressure,pressure,Z,Pa,,,no,decreasing,,,double,down,84000.,100000. 68000.,,,,
Amon aero 6hrLev cfMon cfDay cf3hr cfSites,alevel,lev,generic atmospheric model vertical coordinate (nondimensional or dimensional),,atmospheric model level,Z,,ok,,yes,,,,double,up,,,,,,
Amon cfMon cfDay cf3hr cfSites,alevhalf,lev,atmospheric model half level,,atmospheric model half-level,Z,,ok,,no,,,,double,up,,,,,,
aero,alev1,lev,atmospheric model's lowest level,,lowest atmospheric model level,Z,,ok,,yes,,,,double,,,,,,,
cfMon cfOff cfDay cf3hr,alt40,alt40,CloudSat vertical coordinate heights,altitude,altitude,Z,m,,,yes,increasing,,,double,up,,,240. 720. 1200. 1680. 2160. 2640. 3120. 3600. 4080. 4560. 5040. 5520. 6000. 6480. 6960. 7440. 7920. 8400. 8880. 9360. 9840. 10320. 10800. 11280. 11760. 12240. 12720. 13200. 13680. 14160. 14640. 15120. 15600. 16080. 16560. 17040. 17520. 18000. 18480. 18960.,0. 480. 480. 960. 960. 1440. 1440. 1920. 1920. 2400. 2400. 2880. 2880. 3360. 3360. 3840. 3840. 4320. 4320. 4800. 4800. 5280. 5280. 5760. 5760. 6240. 6240. 6720. 6720. 7200. 7200. 7680. 7680. 8160. 8160. 8640. 8640. 9120. 9120. 9600. 9600. 10080. 10080. 10560. 10560. 11040. 11040. 11520. 11520. 12000. 12000. 12480. 12480. 12960. 12960. 13440. 13440. 13920. 13920. 14400. 14400. 14880. 14880. 15360. 15360. 15840. 15840. 16320. 16320. 16800. 16800. 17280. 17280. 17760. 17760. 18240. 18240. 18720. 18720. 19200.,0.001,
Oyr Amon Lmon LImon OImon aero day 3hr Omon cfMon cfOff cfDay cf3hr,time,time,for time-mean fields,time,time,T,days since ?,,,yes,increasing,,,double,,,,,,,
6hrLev 6hrPlev 3hr cf3hr cfSites,time1,time,synoptic times (for fields that are not time-means),time,time,T,days since ?,,,no,increasing,,,double,,,,,,,
Oclim Amon,time2,time,climatological times,time,time,T,days since ?,,,yes,increasing,,,double,,,,,,,
Amon day 3hr cf3hr cfSites,height2m,height,~2 m standard surface air temperature and surface humidity height,height,height,Z,m,,,no,increasing,1,10,double,up,2.,,,,,
Amon day 3hr cf3hr cfSites,height10m,height,~10 m standard wind speed height,height,height,Z,m,,,no,increasing,1,30,double,up,10.,,,,,
Lmon LImon,sdepth,depth,coordinate values for soil layers (depth),depth,depth,Z,m,,,yes,increasing,0,200,double,down,,,,,,
Lmon day 3hr,sdepth1,depth,coordinate value for topmost 0.1 meter layer of soil,depth,depth,Z,m,,,yes,increasing,0,0.2,double,down,0.05,0.0 0.1,,,,
cfMon cfDay,tau,tau,isccp optical depth categories,atmosphere_optical_thickness_due_to_cloud,cloud optical thickness,,1,,,yes,increasing,,,double,,,,0.15 0.8 2.45 6.5 16.2 41.5 100.,0.0 0.3 0.3 1.3 1.3 3.6 3.6 9.4 9.4 23.0 23.0 60.0 60.0 100000.,0.001,
cfOff cf3hr,scatratio,scatratio,15 bins of scattering ratio for the CALIPSO simulator CFAD,backscattering_ratio,lidar backscattering ratio,,1,,,yes,increasing,,,double,,,,0.005 0.605 2.1 4. 6. 8.5 12.5 17.5 22.5 27.5 35. 45. 55. 70. 50040.,0. 0.01 0.01 1.2 1.2 3. 3. 5. 5. 7. 7. 10. 10. 15. 15. 20. 20. 25. 25. 30. 30. 40. 40. 50. 50. 60. 60. 80. 80. 100000.,0.001,
cfOff cf3hr,dbze,dbze,15 bins of radar reflectivity for CloudSat simulator CFAD,equivalent_reflectivity_factor,CloudSat simulator equivalent radar reflectivity factor,,dBZ,,,yes,increasing,,,double,,,,-47.5 -42.5 -37.5 -32.5 -27.5 -22.5 -17.5 -12.5 -7.5 -2.5 2.5 7.5 12.5 17.5 22.5,-50. -45. -45. -40. -40. -35. -35. -30. -30. -25. -25. -20. -20. -15. -15. -10. -10. -5. -5. 0. 0. 5. 5. 10. 10. 15. 15. 20. 20. 25.,0.001,
cfMon cfOff cfDay cf3hr,sza5,sza,5 solar zenith angles for PARASOL reflectances,solar_zenith_angle,solar zenith angle,,degree,,,no,increasing,,,double,,,,0. 20. 40. 60. 80.,,0.001,
cfSites,site,site,an integer assigned to each of 119 stations (standard) and 73 stations (aquaplanet),,site index,,,ok,,no,,,,integer,,,,,,,yes
Omon,basin,basin,,region,ocean basin,,,,region,no,,,,character,,,,atlantic_arctic_ocean indian_pacific_ocean global_ocean,,,
Omon,rho,rho,potential density referenced to 2000 dbar,sea_water_potential_density,potential density referenced to 2000 dbar,Z,kg m-3,,,yes,increasing,,,double,down,,,,,,
fx Oclim Oyr Omon,olevel,lev,generic ocean model vertical coordinate (nondimensional or dimensional),,ocean model level,Z,,ok,,yes,,,,double,down,,,,,,
Omon,oline,line,opening passage strait channel etc.,region,ocean passage,,,,passage,no,,,,character,,,,barents_opening bering_strait canadian_archipelago denmark_strait drake_passage english_channel pacific_equatorial_undercurrent faroe_scotland_channel florida_bahamas_strait fram_strait iceland_faroe_channel indonesian_throughflow mozambique_channel taiwan_luzon_straits windward_passage,,,
cf3hr,location,loc,COSP profile in instantaneous curtain mode,,location index,,,ok,,no,increasing,,,integer,,,,,,,yes
Lmon,vegtype,type,plant functional type. Several plant functional types have been defined in the area_type table available at: cf-pcmdi.llnl.gov/documents/cf-standard-names/area-type-table/current/,area_type,plant functional type,,,,type_description,no,,,,character,,,,,,,
Lmon,typebare,type,,area_type,surface type,,,,type_description,no,,,,character,,bare_ground,,,,,
Lmon,typepdec,type,,area_type,surface type,,,,type_description,no,,,,character,,primary_deciduous_trees,,,,,
Lmon,typepever,type,,area_type,surface type,,,,type_description,no,,,,character,,primary_evergreen_trees,,,,,
Lmon,typesdec,type,,area_type,surface type,,,,type_description,no,,,,character,,secondary_decidous_trees,,,,,
Lmon,typesever,type,,area_type,surface type,,,,type_description,no,,,,character,,secondary_evergreen_trees,,,,,
Lmon,typec3pft,type,,area_type,surface type,,,,type_description,no,,,,character,,c3_plant_functional_types,,,,,
Lmon,typec4pft,type,,area_type,surface type,,,,type_description,no,,,,character,,c4_plant_functional_types,,,,,
,,,,,,,,,,,,,,,,,,,,,
Omon,olayer100m,depth,coordinate for 100 m ocean surface layer,depth,depth,Z,m,,,no,increasing,0,100,double,down,50.,0. 100.,,,,
Omon,depth100m,depth,coordinate value for 100 m ocean depth,depth,depth,Z,m,,,no,increasing,80,120,double,down,100.,,,,,
Omon,depth0m,depth,vertical coordinate for ocean surface,depth,depth,Z,m,,,no,increasing,0,100,double,down,0.,,,,,
1,Total Runoff,kg m-2 s-1,the total runoff (including drainage through the base of the soil model) leaving the land portion of the grid cell divided by the land area in the grid cell averaged over the 3-hour interval.,,mrro,runoff_flux,,kg m-2 s-1,time: mean area: mean where land,,,,,,real,longitude latitude time,mrro,land,,area: areacella,,
1,Surface Downwelling Clear-Sky Longwave Radiation,W m-2,This is a 3-hour mean flux.,,rldscs,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude time,rldscs,atmos,,area: areacella,,
1,Surface Downwelling Clear-Sky Shortwave Radiation,W m-2,This is a 3-hour mean flux.,,rsdscs,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude time,rsdscs,atmos,,area: areacella,,
1,Surface Upwelling Clear-Sky Shortwave Radiation,W m-2,This is a 3-hour mean flux.,,rsuscs,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude time,rsuscs,atmos,,area: areacella,,
1,Surface Air Pressure,Pa,sampled synoptically to diagnose atmospheric tides this is better than mean sea level pressure.,,ps,surface_air_pressure,,Pa,time: point,,,,,,real,longitude latitude time1,ps,atmos,,area: areacella,,
1,Total Cloud Fraction,%,for the whole atmospheric column as seen from the surface or the top of the atmosphere. Include both large-scale and convective cloud. This is a 3-hour mean.,,clt,cloud_area_fraction,,%,time: mean,,,,,,real,longitude latitude time,clt,atmos,,area: areacella,,
1,Surface Diffuse Downwelling Shortwave Radiation,W m-2,This is a 3-hour mean flux.,,rsdsdiff,surface_diffuse_downwelling_shortwave_flux_in_air,,W m-2,time: mean,,,,,,real,longitude latitude time,rsdsdiff,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
CMOR Table cfMon: CFMIP Monthly-Mean Cloud Diagnostic Fields,,,,,cfMon,mon,,,,,,,,,,,,,,,,
(All Saved on the Atmospheric Grid),,,,,,,,,,,,,,,,,,,,,,
For further guidance please see see http://cfmip.metoffice.com,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The spread sheet CFMIP output specifies the simulations and time-periods for which the cloud diagnostic fields listed on this spread sheet should be saved.,,,,,,,,,,,,,,,,,,,,,,
In CMOR Table cfMon: CFMIP monthly 3D--monthly mean 3-D fields on model levels (or half levels in the case of fluxes). Different GCMs will have different cloud tendency terms due to different model formulations. Please submit the terms which are necessary to close the stratiform cloud water budget of your model. If your model contains terms not listed here please email mark.webb@metoffice.gov.uk to request an update to the table.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
priority,long name,units,comment,questions & notes,output variable name,standard name,unconfirmed or proposed standard name,unformatted units,cell_methods,valid min,valid max,mean absolute min,mean absolute max,positive,type,CMOR dimensions,CMOR variable name,realm,frequency,cell_measures,flag_values,flag_meanings
1,Upwelling Longwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rlu,upwelling_longwave_flux_in_air,,W m-2,time: mean,,,,,up,real,longitude latitude alevhalf time,rlu,atmos,,area: areacella,,
1,Upwelling Shortwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rsu,upwelling_shortwave_flux_in_air,,W m-2,time: mean,,,,,up,real,longitude latitude alevhalf time,rsu,atmos,,area: areacella,,
1,Downwelling Longwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rld,downwelling_longwave_flux_in_air,,W m-2,time: mean,,,,,down,real,longitude latitude alevhalf time,rld,atmos,,area: areacella,,
1,Downwelling Shortwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rsd,downwelling_shortwave_flux_in_air,,W m-2,time: mean,,,,,down,real,longitude latitude alevhalf time,rsd,atmos,,area: areacella,,
1,Upwelling Clear-Sky Longwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rlucs,upwelling_longwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude alevhalf time,rlucs,atmos,,area: areacella,,
1,Upwelling Clear-Sky Shortwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rsucs,upwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,up,real,longitude latitude alevhalf time,rsucs,atmos,,area: areacella,,
1,Downwelling Clear-Sky Longwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rldcs,downwelling_longwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude alevhalf time,rldcs,atmos,,area: areacella,,
1,Downwelling Clear-Sky Shortwave Radiation,W m-2,Includes also the fluxes at the surface and TOA.,,rsdcs,downwelling_shortwave_flux_in_air_assuming_clear_sky,,W m-2,time: mean,,,,,down,real,longitude latitude alevhalf time,rsdcs,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
1,Air Temperature,K,,,ta,air_temperature,,K,time: mean,,,,,,real,longitude latitude alevel time,ta,atmos,,area: areacella,,
1,Tendency of Air Temperature,K s-1,,,tnt,tendency_of_air_temperature,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tnt,atmos,,area: areacella,,
1,Tendency of Air Temperature due to Advection,K s-1,,,tnta,tendency_of_air_temperature_due_to_advection,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tnta,atmos,,area: areacella,,
1,Tendency of Air Temperature due to Diabatic Processes,K s-1,,,tntmp,tendency_of_air_temperature_due_to_model_physics,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tntmp,atmos,,area: areacella,,
1,Tendency of Air Temperature Due to Stratiform Cloud and Precipitation and Boundary Layer Mixing,K s-1,,,tntscpbl,tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tntscpbl,atmos,,area: areacella,,
1,Tendency of Air Temperature due to Radiative Heating,K s-1,,,tntr,tendency_of_air_temperature_due_to_radiative_heating,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tntr,atmos,,area: areacella,,
1,Tendency of Air Temperature due to Moist Convection,K s-1,,,tntc,tendency_of_air_temperature_due_to_convection,,K s-1,time: mean,,,,,,real,longitude latitude alevel time,tntc,atmos,,area: areacella,,
1,Relative Humidity,%,,,hur,relative_humidity,,%,time: mean,,,,,,real,longitude latitude alevel time,hur,atmos,,area: areacella,,
1,Specific Humidity,1,,,hus,specific_humidity,,1,time: mean,,,,,,real,longitude latitude alevel time,hus,atmos,,area: areacella,,
1,Tendency of Specific Humidity,s-1,,,tnhus,tendency_of_specific_humidity,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhus,atmos,,area: areacella,,
1,Tendency of Specific Humidity due to Advection,s-1,,,tnhusa,tendency_of_specific_humidity_due_to_advection,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhusa,atmos,,area: areacella,,
1,Tendency of Specific Humidity due to Convection,s-1,,,tnhusc,tendency_of_specific_humidity_due_to_convection,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhusc,atmos,,area: areacella,,
1,Tendency of Specific Humidity due to Diffusion,s-1,,,tnhusd,tendency_of_specific_humidity_due_to_diffusion,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhusd,atmos,,area: areacella,,
1,Tendency of Specific Humidity due to Stratiform Cloud Condensation and Evaporation,s-1,,,tnhusscpbl,tendency_of_specific_humidity_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhusscpbl,atmos,,area: areacella,,
1,Tendency of Specific Humidity due to Model Physics,s-1,This includes sources and sinks from parametrized physics (e.g. convection stratiform condensation/evaporation etc.) and excludes sources and sinks from resolved dynamics and diffusion.,,tnhusmp,tendency_of_specific_humidity_due_to_model_physics,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnhusmp,atmos,,area: areacella,,
,,,,,,,,,time: mean,,,,,,,,,,,,,
1,Eddy Viscosity Coefficients for Momentum,m2 s-1,,,eviscu,atmosphere_momentum_diffusivity,,m2 s-1,time: mean,,,,,,real,longitude latitude alevel time,eviscu,atmos,,area: areacella,,
1,Eddy Diffusivity Coefficients for Temperature,m2 s-1,,,evisct,atmosphere_heat_diffusivity,,m2 s-1,time: mean,,,,,,real,longitude latitude alevel time,evisct,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,area: areacella,,
2,Convective Cloud Area Fraction,%,,,clc,convective_cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude alevel time,clc,atmos,,area: areacella,,
2,Mass Fraction of Convective Cloud Liquid Water,1,Calculated as the mass of convective cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model. ,,clwc,mass_fraction_of_convective_cloud_liquid_water_in_air,,1,time: mean,,,,,,real,longitude latitude alevel time,clwc,atmos,,area: areacella,,
2,Mass Fraction of Convective Cloud Ice,1,Calculated as the mass of convective cloud ice in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model. ,,clic,mass_fraction_of_convective_cloud_ice_in_air,,1,time: mean,,,,,,real,longitude latitude alevel time,clic,atmos,,area: areacella,,
2,Stratiform Cloud Area Fraction,%,,,cls,stratiform_cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude alevel time,cls,atmos,,area: areacella,,
2,Mass Fraction of Stratiform Cloud Liquid Water,1,Calculated as the mass of stratiform cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model. ,,clws,mass_fraction_of_stratiform_cloud_liquid_water_in_air,,1,time: mean,,,,,,real,longitude latitude alevel time,clws,atmos,,area: areacella,,
2,Mass Fraction of Stratiform Cloud Ice,1,Calculated as the mass of stratiform cloud ice in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model. ,,clis,mass_fraction_of_stratiform_cloud_ice_in_air,,1,time: mean,,,,,,real,longitude latitude alevel time,clis,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
2,Updraft Convective Mass Flux,kg m-2 s-1,Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,Report on model half-levels (i.e. model layer bounds and not standard pressures). ,mcu,atmosphere_updraft_convective_mass_flux,,kg m-2 s-1,time: mean,,,,,up,real,longitude latitude alevhalf time,mcu,atmos,,area: areacella,,
2,Downdraft Convective Mass Flux,kg m-2 s-1,Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,Report on model half-levels (i.e. model layer bounds and not standard pressures). ,mcd,atmosphere_downdraft_convective_mass_flux,,kg m-2 s-1,time: mean,,,,,down,real,longitude latitude alevhalf time,mcd,atmos,,area: areacella,,
2,Shallow Convective Mass Flux,kg m-2 s-1,The net mass flux represents the difference between the updraft and downdraft components. For models with a distinct shallow convection scheme this is calculated as convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,Report on model half-levels (i.e. model layer bounds and not standard pressures). ,smc,atmosphere_net_upward_shallow_convective_mass_flux,,kg m-2 s-1,time: mean,,,,,up,real,longitude latitude alevhalf time,smc,atmos,,area: areacella,,
2,Deep Convective Mass Flux,kg m-2 s-1,The net mass flux represents the difference between the updraft and downdraft components. This is calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,Report on model half-levels (i.e. model layer bounds and not standard pressures). ,dmc,atmosphere_net_upward_deep_convective_mass_flux,,kg m-2 s-1,time: mean,,,,,up,real,longitude latitude alevhalf time,dmc,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water In Air,s-1,,,tnsclw,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclw,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water In Air Due To Cloud Microphysics,s-1,,,tnsclwcm,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_cloud_microphysics,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwcm,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water In Air Due To Boundary Layer Mixing,s-1,,,tnsclwbl,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_boundary_layer_mixing,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwbl,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water In Air Due To Bergeron Findeisen Process To Cloud Ice,s-1,,,tnsclwbfpcli,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_bergeron_findeisen_process_to_cloud_ice,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwbfpcli,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Condensation and Evaporation,s-1,,,tnsclwce,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwce,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water Due to Convective Detrainment,s-1,,,tnsclwcd,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_convective_detrainment,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwcd,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Homogeneous Nucleation,s-1,,,tnsclwhon,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_homogeneous_nucleation,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwhon,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Heterogeneous Nucleation,s-1,,,tnsclwhen,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_heterogeneous_nucleation,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwhen,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Riming,s-1,,,tnsclwri,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_riming,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwri,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Rain,s-1,,,tnsclwar,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_rain,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwar,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Snow,s-1,,,tnsclwas,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_snow,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwas,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Melting From Cloud Ice,s-1,,,tnsclwmi,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_melting_from_cloud_ice,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwmi,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Autoconversion,s-1,,,tnsclwac,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_autoconversion,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwac,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Advection,s-1,,,tnsclwa,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_advection,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclwa,atmos,,area: areacella,,
,,,,,,,,,,,,,,,,,,,,,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air,s-1,,,tnscli,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnscli,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Cloud Microphysics,s-1,,,tnsclicm,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_cloud_microphysics,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclicm,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Boundary Layer Mixing,s-1,,,tnsclibl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_boundary_layer_mixing,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclibl,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Bergeron Findeisen Process from Cloud Liquid,s-1,,,tnsclibfpcl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_bergeron_findeisen_process_from_cloud_liquid,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclibfpcl,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice Due Convective Detrainment,s-1,,,tnsclicd,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_convective_detrainment,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclicd,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Homogeneous Nucleation,s-1,,,tnsclihon,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_homogeneous_nucleation,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclihon,atmos,,area: areacella,,
2,Tendency of Mass Fraction of Stratiform Cloud Ice due to Heterogeneous Nucleation From Cloud Liquid,s-1,,,tnsclihencl,tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid_water,,s-1,time: mean,,,,,,real,longitude latitude alevel time,tnsclihencl,atmos,,area: areacella,,
